matcherUuid,contactfrequencyOption,genderOption,hobbyOption,sameMajorOption,ageOption,mbtiOption,myMajor,,,,
128dc8c4a31a489f8e154b712e3c4e98,26,NOT_FREQUENT,MALE,"악기 연주,캠핑,베이킹,뜨개질,뮤지컬,방탈출,독서,롤,헬스,해외 팝송",특수교육과,INFP,TRUE,0.2,0.2,0.2,0.4
594ca355a5934f03a782adcc8150b800,20,NOT_FREQUENT,FEMALE,"영화,휴식",미디어기술콘텐츠학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
84f17bcbd07b44a0b01881f296caf356,28,NOT_FREQUENT,MALE,농구,철학과,ISTP,FALSE,0.2,0.2,0.2,0.4
6df060c11aba4149a0a8b71aa9f9c50c,25,FREQUENT,MALE,"OTT 시청,드라이브,해외 여행",미디어기술콘텐츠학과,ESTP,FALSE,0.2,0.2,0.2,0.4
c575f7af06b64b35b54d24f9e0ab368b,30,FREQUENT,FEMALE,"티,농구,헬스,발라드,웹툰,휴식,패션",의생명과학과,ESTP,FALSE,0.2,0.2,0.2,0.4
33f50578743342de96bc459f52542c0c,29,NOT_FREQUENT,FEMALE,"스팀게임,야구,해외 여행,전시회,패션,OTT 시청,페스티벌",식품영양학과,INTP,FALSE,0.2,0.2,0.2,0.4
81e475a04f08472fb5545536ea38f9f0,20,FREQUENT,FEMALE,"웹툰,인디음악,롤토체스,배드민턴,악기 연주,맛집 탐방,휴식,요리,러닝",사회학과,ISFP,TRUE,0.2,0.2,0.2,0.4
065aae5dfae04879b21e156888fa5db7,29,FREQUENT,MALE,"캠핑,요가,축구,댄스,전시회,패션,수집,티,농구,독서",생명공학과,ISTP,FALSE,0.2,0.2,0.2,0.4
ffb9956ce1b048fd86399a693152a2b4,30,FREQUENT,MALE,"티,맛집 탐방,악기 연주,러닝,k-pop,오버워치,피파,롤토체스,모바일게임,축구",특수교육과,ISFP,FALSE,0.2,0.2,0.2,0.4
a2096f189a63444f8a1bc11ad4729d0f,26,NOT_FREQUENT,MALE,"패션,사진 촬영,요리,국내 여행,자전거,티,맛집 탐방,독서,헬스,롤",심리학과,ENFP,FALSE,0.2,0.2,0.2,0.4
93423ae2dd8b4a158269a1f6ac65c09d,22,NORMAL,FEMALE,러닝,회계학과,ESTP,TRUE,0.2,0.2,0.2,0.4
4fe5176cf267415fbf329bfa3dfcdd39,28,NOT_FREQUENT,FEMALE,"드라이브,투자,방탈출,요가,맛집 탐방,클라이밍,해외 여행,인디음악,웹툰,해외 팝송",인공지능학과,ISFP,FALSE,0.2,0.2,0.2,0.4
bdf09c48ba724db399e26eb6ddfb0f58,28,NORMAL,MALE,"웹툰,힙합,국내 여행,캠핑,뮤지컬,수집,등산,자전거,OTT 시청",공간디자인소비자학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
e94af51ab2544ceaae85b8d839b32d01,26,FREQUENT,FEMALE,"발라드,스팀게임,해외 팝송,방탈출,독서",행정학과,INTJ,FALSE,0.2,0.2,0.2,0.4
52dd30c736b54732b636399ef3fcd002,22,NOT_FREQUENT,FEMALE,"보드게임,스팀게임,페스티벌,헬스,힙합,독서,티,요가,k-pop,발라드",국제학부,ISTP,FALSE,0.2,0.2,0.2,0.4
4097048d985b4a46b3ff680777fbc9fb,27,NORMAL,MALE,"스팀게임,롤토체스,인디음악,롤",바이오메디컬화학공학과,ENFP,TRUE,0.2,0.2,0.2,0.4
94fbbf94d95b4b8ebc2b3b2bae307ace,27,NORMAL,MALE,"헬스,맛집 탐방,배드민턴,독서,드라이브,방탈출",물리학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
e5b9f034b50f4d14899d2eae6e89fa99,24,NORMAL,MALE,"OTT 시청,해외 팝송,헬스,투자,농구,등산",행정학과,ESFP,FALSE,0.2,0.2,0.2,0.4
4a315e987ac34e4586cc5cbc44e25905,27,NORMAL,MALE,"k-pop,맛집 탐방,해외 여행,투자,스팀게임,수집,롤,롤토체스,사진 촬영,보드게임",회계학과,INTJ,TRUE,0.2,0.2,0.2,0.4
350ab059f9f344dcbea424cacce5cf76,27,NORMAL,FEMALE,"등산,자전거",에너지환경공학과,ENTP,TRUE,0.2,0.2,0.2,0.4
64c8a48b08a84386932de19d892e990f,23,NOT_FREQUENT,FEMALE,"사진 촬영,휴식,해외 팝송,인디음악",식품영양학과,ENTP,FALSE,0.2,0.2,0.2,0.4
32bbcfe02fec4d3bbab79cffb62c27fa,30,FREQUENT,FEMALE,"댄스,농구,국내 여행,힙합,드라이브",사회학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
38afbd3dec994d198e4f42608888e82f,30,NOT_FREQUENT,MALE,"영화,수집",국제학부,ENFJ,FALSE,0.2,0.2,0.2,0.4
aae86874552e45d09edb6ac35568ae08,21,NOT_FREQUENT,FEMALE,"해외 팝송,힙합,축구,국내 여행,발라드",에너지환경공학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
e62cdd783a314325abd48f8ed69f86f3,20,NORMAL,MALE,"패션,드라이브,수집,농구,휴식",수학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
50056a84dfdd4c0fa578572c55b81140,29,NORMAL,MALE,"클라이밍,베이킹,힙합,농구,뜨개질",회계학과,ENTP,FALSE,0.2,0.2,0.2,0.4
07636b0eafc347b0ad98c4d29c0701d4,29,NOT_FREQUENT,FEMALE,"롤,자전거,요리,베이킹,보드게임,맛집 탐방,스팀게임,방탈출",특수교육과,ESTJ,FALSE,0.2,0.2,0.2,0.4
1711d87e36b64d28a80353ff8107f98a,20,NOT_FREQUENT,FEMALE,"스팀게임,인디음악,야구,패션,독서,축구,캠핑,악기 연주,뜨개질,피파",정보통신전자공학부,INFJ,FALSE,0.2,0.2,0.2,0.4
c985c73eeca6421188ad4ca47487c4f5,25,NOT_FREQUENT,MALE,"베이킹,수집,배그,방탈출",식품영양학과,INFP,FALSE,0.2,0.2,0.2,0.4
703b9f4475504775b9522d00ab371d29,24,FREQUENT,FEMALE,캠핑,인공지능학과,INTJ,TRUE,0.2,0.2,0.2,0.4
ddf93ece1ded4f2190b94e343e9c347b,22,NORMAL,FEMALE,"캠핑,OTT 시청,롤토체스,러닝,요가,k-pop,코딩,해외 여행,등산,모바일게임",미디어기술콘텐츠학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
20f2a6be14c74098a7bf67400b1cd5b0,25,NOT_FREQUENT,MALE,"피파,휴식,롤토체스,드라이브,인디음악,국내 여행",특수교육과,INTP,TRUE,0.2,0.2,0.2,0.4
b4f7826a1b2b433c864b6548950e98dc,21,NOT_FREQUENT,FEMALE,"사진 촬영,헬스,요리,국내 여행,피파,패션,티,발라드,해외 팝송",에너지환경공학과,ENFP,FALSE,0.2,0.2,0.2,0.4
2cd973b463c240998c61a5137af6ad37,24,FREQUENT,MALE,"배드민턴,모바일게임,해외 팝송,수집",의생명과학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
1e38023f92ae42849d18c06f1e13b32e,29,NOT_FREQUENT,FEMALE,"스팀게임,독서,오버워치,뜨개질",중국언어문화학과,ENFP,FALSE,0.2,0.2,0.2,0.4
5ea7acc2c4ef4f2ea5140d64198256ce,30,NOT_FREQUENT,MALE,"웹툰,요리,인디음악,맛집 탐방",사회학과,INTJ,TRUE,0.2,0.2,0.2,0.4
28ff27e0e2de47e1ab05cf770507f2c9,28,NORMAL,FEMALE,"발라드,배그,야구,코딩,롤토체스,농구,방탈출,OTT 시청,스팀게임",미디어기술콘텐츠학과,ISFP,FALSE,0.2,0.2,0.2,0.4
4488907a50db482eb4d53bfdd0f7b855,20,FREQUENT,FEMALE,"드라이브,롤",컴퓨터정보공학부,ISTP,FALSE,0.2,0.2,0.2,0.4
6c0a110933a642eea1b02f011754bd71,28,FREQUENT,MALE,"캠핑,자전거,롤토체스,사진 촬영,배그,해외 여행",공간디자인소비자학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
37781cf5b07e4567bcf9c724a71bfba6,29,FREQUENT,MALE,"축구,캠핑,자전거,요가,배드민턴,모바일게임,코딩,k-pop",국제학부,ISFJ,FALSE,0.2,0.2,0.2,0.4
9e7b694891234596a9dd99017602cf88,27,NORMAL,MALE,"패션,요가,피파,악기 연주,농구,등산,국내 여행,k-pop",수학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
0e88045d09234ec59cdb69f8c6a025c0,28,NORMAL,FEMALE,"베이킹,웹툰,드라이브,오버워치,코딩,전시회,캠핑",특수교육과,ISTJ,FALSE,0.2,0.2,0.2,0.4
83532e0c53a444e0a523047a0571938b,25,FREQUENT,FEMALE,OTT 시청,데이터사이언스학과,ESTP,TRUE,0.2,0.2,0.2,0.4
6f926f975a934c759d6c867ee0fe6a2d,21,NORMAL,FEMALE,"뮤지컬,베이킹,피파,뜨개질,전시회,웹툰",미디어기술콘텐츠학과,ENTP,TRUE,0.2,0.2,0.2,0.4
60280dc609a84ef0a7ee3c6ec06709fb,27,NORMAL,FEMALE,"패션,해외 팝송,클라이밍,웹툰,인디음악,방탈출,오버워치,드라이브,야구",수학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
93ba564552ac43e28da9d6679e4a5c49,30,FREQUENT,FEMALE,"영화,사진 촬영,헬스,티,축구",국제학부,ISFP,TRUE,0.2,0.2,0.2,0.4
adbaacc94f934bdc8f6825e2b25380a4,29,NORMAL,MALE,"댄스,독서,등산",바이오메디컬화학공학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
d5768e04525140afbb8c405b91a99d82,30,FREQUENT,FEMALE,"발라드,드라이브,헬스,스팀게임,요리,러닝,해외 팝송,롤",국제학부,INFJ,TRUE,0.2,0.2,0.2,0.4
988a0806122841c49e7c4e339495d040,25,NOT_FREQUENT,FEMALE,"국내 여행,뜨개질,독서,배그,요리,코딩,해외 여행,발라드,뮤지컬",경영학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
7eb715a0123b453a9adcf55671dd97fa,28,NORMAL,MALE,"모바일게임,피파,러닝",행정학과,ISTP,TRUE,0.2,0.2,0.2,0.4
d9e74c59892f44f28a2243d1df1fb8ec,27,NORMAL,FEMALE,"요가,맛집 탐방,사진 촬영,수집,뮤지컬,페스티벌,모바일게임,독서",생명공학과,ISTP,TRUE,0.2,0.2,0.2,0.4
5a78fa9bfd984d4fb2142ab2f51fcbfc,26,NORMAL,FEMALE,배그,미디어기술콘텐츠학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
e7e6aba3e3fd4d5e9819ef320228d126,29,FREQUENT,FEMALE,"k-pop,독서,영화",철학과,ENFP,FALSE,0.2,0.2,0.2,0.4
edea58591c8644d89bb3ea8849662964,20,NOT_FREQUENT,FEMALE,"휴식,등산,티,축구,발라드,자전거,힙합,롤토체스,댄스",수학과,ESTP,TRUE,0.2,0.2,0.2,0.4
539909a3ff194e838e660a45704b520d,21,FREQUENT,MALE,수집,물리학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
a2a65640e0c4472e849285a2f575cb03,26,NORMAL,FEMALE,영화,물리학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
d69844405aad417686862cc5079bdbed,23,FREQUENT,FEMALE,"오버워치,영화,페스티벌",철학과,ENFP,TRUE,0.2,0.2,0.2,0.4
a0d74fba7b094a8fa88881851173afa3,28,FREQUENT,MALE,"국내 여행,캠핑,댄스,독서,스팀게임,모바일게임,롤",의류학과,INTJ,FALSE,0.2,0.2,0.2,0.4
53066b354e374d769d3136d86722104e,25,FREQUENT,MALE,"인디음악,전시회,클라이밍,배드민턴,국내 여행,사진 촬영,피파,뜨개질",정보통신전자공학부,INTP,TRUE,0.2,0.2,0.2,0.4
1f590a3aed5645088878c7a623b229d8,23,FREQUENT,FEMALE,"전시회,뜨개질,롤토체스,등산,악기 연주,발라드,투자,국내 여행",회계학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
c30c0e3346664d889b5f84c314d4b8f3,28,NORMAL,FEMALE,"해외 팝송,캠핑,보드게임,모바일게임,웹툰",미디어기술콘텐츠학과,ESFP,FALSE,0.2,0.2,0.2,0.4
bbc8ef9d1a9845d0acc524c4a5ea9a64,24,NOT_FREQUENT,FEMALE,"클라이밍,인디음악,투자,자전거,OTT 시청,보드게임",인공지능학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
7d5e01e9886c43bc8342fb01a03c5f10,27,NORMAL,MALE,"축구,야구,패션,오버워치,드라이브,등산,인디음악",의류학과,ISFP,TRUE,0.2,0.2,0.2,0.4
3cb72d2618904a2c94b8082a4d5c7878,28,FREQUENT,MALE,"맛집 탐방,농구",사회학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
10a21ad63a844ae7ad3f61899ecaf9f4,26,NOT_FREQUENT,MALE,"배드민턴,요리,악기 연주,해외 팝송,사진 촬영,페스티벌,헬스",철학과,ISTP,TRUE,0.2,0.2,0.2,0.4
1f7e0c75fedd441eafab9c2fc802f52f,25,NOT_FREQUENT,MALE,"수집,뜨개질,발라드",인공지능학과,ISTP,FALSE,0.2,0.2,0.2,0.4
908c5c518d534a168fae28d2670712c4,28,NORMAL,FEMALE,"드라이브,사진 촬영,OTT 시청,야구,모바일게임",법학과,INFJ,TRUE,0.2,0.2,0.2,0.4
c9ccb37c3c7b44a7a2626f67368e90ec,30,NORMAL,FEMALE,"인디음악,헬스",데이터사이언스학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
009571fa83d5410eaddc90cfbb6fc395,22,NOT_FREQUENT,FEMALE,"악기 연주,요가,베이킹,수집,배그,클라이밍,방탈출,사진 촬영",물리학과,ESFP,FALSE,0.2,0.2,0.2,0.4
2b3dad2fb6f442cb86ec9bd4c83d727c,26,NOT_FREQUENT,FEMALE,"롤,방탈출,해외 여행,배그",사회학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
12f797a44bef4db780b395711d8161b3,22,FREQUENT,MALE,"뮤지컬,휴식,발라드",회계학과,ISTP,FALSE,0.2,0.2,0.2,0.4
d0ff97f4e07248faab6fcc7a5177a49f,28,NOT_FREQUENT,FEMALE,"인디음악,페스티벌,등산",미디어기술콘텐츠학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
0296d8eef840405daec1f15f3567bdfe,27,FREQUENT,MALE,오버워치,특수교육과,INFJ,TRUE,0.2,0.2,0.2,0.4
9c59e0d53bdb4f85970b9078a124e760,22,NORMAL,FEMALE,"뜨개질,코딩,모바일게임,패션,야구,요가,스팀게임,러닝,배그",생명공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
270526419d86467ca37e0a1f2d88a6d3,30,NOT_FREQUENT,FEMALE,"자전거,롤토체스",정보통신전자공학부,ENTP,TRUE,0.2,0.2,0.2,0.4
82b357ca10a34738b86aaf6dae05a431,24,FREQUENT,FEMALE,"피파,영화,요가,배그,발라드",심리학과,ISFP,TRUE,0.2,0.2,0.2,0.4
c0b2dd03f772407c969f9c4b0b3ed598,28,FREQUENT,FEMALE,"요리,수집,클라이밍",의생명과학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
32915a6bdef846e78d92cefbdc0aa8cb,20,NOT_FREQUENT,FEMALE,"헬스,수집,패션,힙합,롤,발라드,악기 연주,사진 촬영,모바일게임",물리학과,ISTP,TRUE,0.2,0.2,0.2,0.4
e3ba48e280ce4adba7785cc661f694d4,27,NORMAL,FEMALE,"등산,뮤지컬,k-pop,전시회,영화,뜨개질,댄스,자전거",수학과,ENFP,FALSE,0.2,0.2,0.2,0.4
97df7a54c6254d9887a3e147d21a8a75,28,NORMAL,FEMALE,"휴식,스팀게임,캠핑,맛집 탐방,헬스,배그,피파,코딩",의류학과,ESFP,FALSE,0.2,0.2,0.2,0.4
ec6dddfe1272478080b7f7661dfd826a,27,NORMAL,MALE,"뜨개질,해외 여행,악기 연주,배그,등산,러닝,베이킹,오버워치",심리학과,ENFP,TRUE,0.2,0.2,0.2,0.4
812520f5a0c34c5ca8551925b9c00b6a,27,NORMAL,FEMALE,"발라드,힙합,영화,웹툰,수집,농구,롤,피파,휴식,독서",생명공학과,ISFP,TRUE,0.2,0.2,0.2,0.4
71712d5062fd48cbba57da3c757caea5,20,NORMAL,MALE,"코딩,방탈출,헬스,티,페스티벌",정보통신전자공학부,ENFJ,FALSE,0.2,0.2,0.2,0.4
3496eb79221a4bfaa25c70860b9aed66,28,NOT_FREQUENT,FEMALE,오버워치,생명공학과,ISTP,FALSE,0.2,0.2,0.2,0.4
176903504c574440ab130b53863ba415,28,NOT_FREQUENT,MALE,"국내 여행,헬스,요리,야구,악기 연주,클라이밍,베이킹,보드게임",화학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
ee30e8027fb94f2b83a0a656ce22b8a7,25,FREQUENT,FEMALE,투자,영어영문학부,ISTP,TRUE,0.2,0.2,0.2,0.4
66cef7108320461a8c58ce4c27817981,29,FREQUENT,MALE,"뜨개질,스팀게임,헬스,티,러닝,캠핑,등산,드라이브,클라이밍,수집",정보통신전자공학부,INTP,TRUE,0.2,0.2,0.2,0.4
6ca57f1d981b49a8bb92fec4a02ee809,23,NOT_FREQUENT,MALE,"웹툰,드라이브,댄스,요가,발라드,축구,보드게임,힙합,뮤지컬,수집",특수교육과,ISTP,FALSE,0.2,0.2,0.2,0.4
a1fd96617a544a56ba698618f64918bc,30,NOT_FREQUENT,MALE,"자전거,페스티벌,코딩,웹툰,롤토체스,국내 여행,OTT 시청,사진 촬영,패션",컴퓨터정보공학부,ISFP,TRUE,0.2,0.2,0.2,0.4
222a60cae044473aacecf6324203c254,24,NORMAL,FEMALE,"클라이밍,러닝,드라이브,OTT 시청,해외 여행,댄스,롤",심리학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
1075b7d025d84afd8a970f75fcf3db5f,27,NOT_FREQUENT,MALE,"코딩,방탈출,사진 촬영,러닝,뮤지컬,배그,야구,스팀게임",영어영문학부,ESFP,TRUE,0.2,0.2,0.2,0.4
f957f13842b44798b1793e3a7b603507,30,NOT_FREQUENT,FEMALE,OTT 시청,데이터사이언스학과,ISFP,FALSE,0.2,0.2,0.2,0.4
f10336a2349b4a9196f2b5e08b5bd7df,27,NOT_FREQUENT,MALE,"스팀게임,웹툰",특수교육과,ESFJ,TRUE,0.2,0.2,0.2,0.4
4b4a23cfa7ea49449c0766a12b3e4f2d,20,FREQUENT,FEMALE,"피파,사진 촬영,독서,패션,배그,축구,러닝,힙합",의생명과학과,ESFP,TRUE,0.2,0.2,0.2,0.4
c56e1874de7d422a9d3e182256ef27a4,24,NOT_FREQUENT,MALE,"배드민턴,발라드,요리,클라이밍",데이터사이언스학과,ESFP,TRUE,0.2,0.2,0.2,0.4
277f4d46b805469b9e274eed7efad7df,23,FREQUENT,FEMALE,"요리,티,맛집 탐방,웹툰,보드게임",행정학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
505176d8385646488860c3dee8f9ba3b,21,NORMAL,FEMALE,"등산,농구,맛집 탐방,야구,베이킹,요가,수집",식품영양학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
117262a31b9842ecb53e5df95402a806,26,NOT_FREQUENT,MALE,"악기 연주,보드게임,해외 팝송,요가,댄스,야구,인디음악,배그",영어영문학부,ISFP,TRUE,0.2,0.2,0.2,0.4
4d3cdc17fef94d4c96abbe2a1d7a6e0e,27,FREQUENT,FEMALE,"클라이밍,모바일게임,사진 촬영,롤토체스,뜨개질,요가,롤",정보통신전자공학부,ENTJ,TRUE,0.2,0.2,0.2,0.4
728a5a54ec564589b87998bd2b079964,29,FREQUENT,FEMALE,"페스티벌,티",생명공학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
79844dacf1144d4ebed1170d7ba47274,30,NORMAL,MALE,"롤토체스,OTT 시청",에너지환경공학과,ESFP,TRUE,0.2,0.2,0.2,0.4
cf0846ab094646c9b200675ccf767ec8,26,NOT_FREQUENT,FEMALE,"국내 여행,페스티벌,k-pop,OTT 시청,맛집 탐방,패션,드라이브",특수교육과,ESTP,FALSE,0.2,0.2,0.2,0.4
45b7c099517a41a98131c9e0dbc11ea2,29,NOT_FREQUENT,MALE,"농구,배드민턴",물리학과,ESTP,FALSE,0.2,0.2,0.2,0.4
17d979a1c53f4e75ae106604696dbe06,20,NOT_FREQUENT,MALE,"발라드,힙합,웹툰,휴식",철학과,INTP,TRUE,0.2,0.2,0.2,0.4
3931543c4042463aba9207c112fa386f,24,FREQUENT,FEMALE,국내 여행,미디어기술콘텐츠학과,INFP,FALSE,0.2,0.2,0.2,0.4
c38a994cc7bf4cb9ab686520026d7830,22,NORMAL,MALE,"페스티벌,휴식,전시회,사진 촬영,독서,스팀게임",공간디자인소비자학과,INTP,FALSE,0.2,0.2,0.2,0.4
b6598ac5597a4eba8a171a87ecb6ce0e,24,NORMAL,MALE,"드라이브,전시회,독서,수집,캠핑,투자,모바일게임",법학과,ENFP,TRUE,0.2,0.2,0.2,0.4
fe4c7e4e9da74dbb84663c16a3511cd7,25,NOT_FREQUENT,MALE,"캠핑,등산,악기 연주,야구,인디음악,베이킹,힙합,투자,패션",회계학과,INFJ,TRUE,0.2,0.2,0.2,0.4
1e5d709372364929ad47133bc1e4c0b7,22,NORMAL,MALE,"오버워치,악기 연주,베이킹,OTT 시청,요리,댄스",컴퓨터정보공학부,ISFJ,FALSE,0.2,0.2,0.2,0.4
5574035171e446018d5381dbe0461662,24,FREQUENT,MALE,"사진 촬영,요가,헬스,투자,오버워치,캠핑,베이킹",생명공학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
de53ec160b704f9d93df2ffbd0d420b3,22,FREQUENT,FEMALE,"맛집 탐방,OTT 시청,뜨개질,티,드라이브,농구",의류학과,ENFP,TRUE,0.2,0.2,0.2,0.4
a28750de2c324830b15ed2e3c066fb59,20,NORMAL,MALE,"패션,영화,수집,피파,페스티벌,스팀게임,등산,방탈출,농구,오버워치",회계학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
6255c478c4764abdb6be84e6267753a3,20,FREQUENT,MALE,"방탈출,농구,배그,전시회,발라드,배드민턴,패션",경영학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
b6d5de18b4e74d79a006c6aa05d6b5e1,26,FREQUENT,MALE,"클라이밍,요가,악기 연주,오버워치,웹툰,롤토체스",컴퓨터정보공학부,ESFP,TRUE,0.2,0.2,0.2,0.4
8cefed3be7794660993611224b92d10d,27,FREQUENT,MALE,"웹툰,국내 여행,패션,악기 연주",국제학부,ENFP,TRUE,0.2,0.2,0.2,0.4
577374fa4ce2437b8f09aa8a9ea5d81c,28,NORMAL,MALE,"힙합,영화,사진 촬영",사회학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
33f0a36cf2194199bbb58808f78ef415,27,FREQUENT,MALE,"독서,오버워치,수집,자전거,헬스,베이킹,국내 여행,OTT 시청,뜨개질",의류학과,INFP,FALSE,0.2,0.2,0.2,0.4
29e2cbae48d146b98e1de2d70a55e70c,24,FREQUENT,FEMALE,"k-pop,악기 연주",영어영문학부,ESFJ,TRUE,0.2,0.2,0.2,0.4
c58e351e194d4ab7bdf032b99e57b0cb,24,NOT_FREQUENT,MALE,"뜨개질,롤토체스,피파",의류학과,ENTP,FALSE,0.2,0.2,0.2,0.4
a44814359275470c9781718f865a7e02,24,NORMAL,FEMALE,"뜨개질,드라이브,방탈출,야구,OTT 시청,피파,티,오버워치,뮤지컬,해외 팝송",데이터사이언스학과,ESFP,FALSE,0.2,0.2,0.2,0.4
a560e926b8734ea59492f8f9c3d9a4bd,21,NOT_FREQUENT,MALE,"스팀게임,헬스,캠핑,요가",자유전공학과,INTJ,FALSE,0.2,0.2,0.2,0.4
9d708ca91230403faf92500b7f4a06fc,24,NOT_FREQUENT,FEMALE,"스팀게임,코딩,농구,배그,수집,드라이브,맛집 탐방,휴식",중국언어문화학과,ISTP,TRUE,0.2,0.2,0.2,0.4
c1543d7953fb4fe7a1de98c484f1269f,29,NORMAL,MALE,"휴식,오버워치,k-pop,농구,모바일게임",행정학과,ENFP,FALSE,0.2,0.2,0.2,0.4
8887f6487cd0499c892d2509811f28e8,20,NORMAL,FEMALE,"해외 팝송,인디음악,코딩,OTT 시청,스팀게임,드라이브",에너지환경공학과,ISFP,FALSE,0.2,0.2,0.2,0.4
f9a5d1e0b60e4f4fa491e05927c9d9c6,24,NOT_FREQUENT,FEMALE,"코딩,스팀게임,악기 연주,휴식,요가,전시회",중국언어문화학과,INTP,FALSE,0.2,0.2,0.2,0.4
45d6a3890ee348fdb2b528f75caa28e1,23,FREQUENT,FEMALE,"자전거,배드민턴,클라이밍,축구,야구,방탈출,투자,피파,악기 연주",식품영양학과,ENFP,TRUE,0.2,0.2,0.2,0.4
6ea8dc6b62264d23ae3244ba178400a5,29,NORMAL,MALE,"맛집 탐방,스팀게임,자전거,드라이브",특수교육과,INFP,FALSE,0.2,0.2,0.2,0.4
a96d8f67df1e48a6ac25a4c06b9538e1,25,FREQUENT,FEMALE,"패션,코딩,배그,배드민턴,페스티벌,베이킹,러닝,등산,보드게임,헬스",바이오메디컬화학공학과,ENFP,FALSE,0.2,0.2,0.2,0.4
8cad4b98a1a14250ac005fe6329967d2,22,NOT_FREQUENT,FEMALE,"베이킹,댄스,뜨개질,해외 팝송,오버워치,전시회,배드민턴,등산",의생명과학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
e5b456819b5d4c078ab03c5241c28df7,22,FREQUENT,FEMALE,전시회,수학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
2f9b1c82cfab4bf1a5d0f3d9e183ef1f,28,NORMAL,MALE,"k-pop,롤,힙합,오버워치,보드게임,요리,모바일게임,등산",의류학과,INTJ,TRUE,0.2,0.2,0.2,0.4
42940214a2a34b71ac36a186befaeff1,29,NOT_FREQUENT,FEMALE,"뜨개질,드라이브,댄스,캠핑",데이터사이언스학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
1a700c647cd44b34a45ca43c62f31b52,23,NOT_FREQUENT,FEMALE,"독서,뜨개질,사진 촬영,요리,티,클라이밍",회계학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
dc28c8d8476741b38b8180d9f481738d,28,FREQUENT,FEMALE,"축구,전시회",사회학과,INTP,FALSE,0.2,0.2,0.2,0.4
df88006c752d493b9b7a5a992bb0c611,21,NOT_FREQUENT,FEMALE,"투자,OTT 시청,힙합,스팀게임,자전거,패션,k-pop",중국언어문화학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
8aca57e48f894b3d840bfe453ba4fa75,22,NORMAL,FEMALE,"요가,패션,국내 여행,뜨개질",수학과,ESFP,TRUE,0.2,0.2,0.2,0.4
fe5d26aa6d5148feb71b0013373e0ad6,28,FREQUENT,MALE,"오버워치,뮤지컬,투자,헬스,요가,해외 팝송,악기 연주,스팀게임,방탈출",국제학부,INFJ,FALSE,0.2,0.2,0.2,0.4
f34e67253b55414c9dc6c688b36023b7,25,FREQUENT,FEMALE,"OTT 시청,베이킹,배그,페스티벌,해외 팝송,투자,패션,댄스",특수교육과,ISFP,TRUE,0.2,0.2,0.2,0.4
ed5642d7ac3a463eba97041e24c39c8e,25,NOT_FREQUENT,FEMALE,"야구,투자,사진 촬영,헬스,패션,수집,k-pop,인디음악,모바일게임,휴식",화학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
5d410535a0d045af9abf81340fae0ce2,23,NORMAL,MALE,"인디음악,수집,맛집 탐방,해외 여행,OTT 시청,롤",철학과,INTJ,TRUE,0.2,0.2,0.2,0.4
3c4f9e0cd1804718a11f6f8beb01b123,30,NOT_FREQUENT,FEMALE,"야구,요리",바이오메디컬화학공학과,ENTP,TRUE,0.2,0.2,0.2,0.4
68b3d7fafa8a4863bce0291de301dc9d,23,FREQUENT,MALE,"수집,k-pop,악기 연주",식품영양학과,ENTP,TRUE,0.2,0.2,0.2,0.4
